date,pair,status,price_fst_stock,price_scnd_stock,beta_open,beta_close,last_residual,std_residual,std_open_residual,residual_open,open_price_first_stock,open_price_scnd_stock,open_date,close_limit,stop_limit,halflife,days_open,correlation,correlation_limit,var_limit
2019-05-09,"('CCRO3', 'ECOR3')",True,11.75,8.53,1.1925779057955284,,1.4019256961101654,0.49458451023149247,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,10,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-10,"('CCRO3', 'ECOR3')",True,11.98,8.7,1.1925779057955284,,1.4243257525087962,0.5024199456999303,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,11,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-13,"('CCRO3', 'ECOR3')",True,11.77,8.33,1.1925779057955284,,1.6432686140248833,0.5125861452878824,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,12,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-14,"('CCRO3', 'ECOR3')",True,11.85,8.38,1.1925779057955284,,1.6561151221433796,0.52282213964197,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,13,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-15,"('CCRO3', 'ECOR3')",True,11.68,8.27,1.1925779057955284,,1.60767738268623,0.5322151733376782,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,14,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-16,"('CCRO3', 'ECOR3')",True,11.55,8.25,1.1925779057955284,,1.4928306585518456,0.5395283647987691,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,15,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-17,"('CCRO3', 'ECOR3')",True,11.41,8.27,1.1925779057955284,,1.3219159348983496,0.5452311291570414,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,16,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-20,"('CCRO3', 'ECOR3')",True,11.76,8.44,1.1925779057955284,,1.4641361178070937,0.5523113885756383,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,17,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-21,"('CCRO3', 'ECOR3')",True,12.27,8.79,1.1925779057955284,,1.5550587573473145,0.5607746570708585,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,18,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-22,"('CCRO3', 'ECOR3')",True,12.05,8.58,1.1925779057955284,,1.5771106809179134,0.569281623109129,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,19,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-23,"('CCRO3', 'ECOR3')",True,12.03,8.65,1.1925779057955284,,1.471385999598784,0.5754567437393816,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,20,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-24,"('CCRO3', 'ECOR3')",True,12.27,8.64,1.1925779057955284,,1.7176860690038271,0.5852132127663465,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,21,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-27,"('CCRO3', 'ECOR3')",True,12.6,9.08,1.1925779057955284,,1.5247391970734938,0.5926267603101139,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,22,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-28,"('CCRO3', 'ECOR3')",True,12.6,9.03,1.1925779057955284,,1.5777561023634235,0.600804418663645,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,23,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-29,"('CCRO3', 'ECOR3')",True,12.57,9.05,1.1925779057955284,,1.5196790634759214,0.6072882847689849,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,24,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-30,"('CCRO3', 'ECOR3')",True,12.65,9.36,1.1925779057955284,,1.2288763830458969,0.6111430160964038,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,25,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-31,"('CCRO3', 'ECOR3')",True,12.81,9.46,1.1925779057955284,,1.2652196991138442,0.6154314892624477,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,26,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-03,"('CCRO3', 'ECOR3')",True,12.61,9.44,1.1925779057955284,,1.084539041035697,0.618429960443129,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,27,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-04,"('CCRO3', 'ECOR3')",True,12.64,9.48,1.1925779057955284,,1.061586717207085,0.6220191834669959,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,28,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-05,"('CCRO3', 'ECOR3')",True,12.51,9.46,1.1925779057955284,,0.9510338292817444,0.6247007118662623,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,29,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-06,"('CCRO3', 'ECOR3')",True,12.63,9.63,1.1925779057955284,,0.8631979468586621,0.6266105181511469,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,30,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-07,"('CCRO3', 'ECOR3')",True,13.05,9.65,1.1925779057955284,,1.2519861348285843,0.6315671051561867,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,31,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-10,"('CCRO3', 'ECOR3')",True,13.14,9.61,1.1925779057955284,,1.3822081482813484,0.6375931547022909,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,32,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-11,"('CCRO3', 'ECOR3')",True,13.62,9.88,1.1925779057955284,,1.5266931587746058,0.6448835501746016,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,33,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-12,"('CCRO3', 'ECOR3')",True,13.5,9.89,1.1925779057955284,,1.3844110213756764,0.6504432246277332,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,34,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-13,"('CCRO3', 'ECOR3')",True,13.59,10.21,1.1925779057955284,,1.0776595114114293,0.6535888885051369,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,35,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-14,"('CCRO3', 'ECOR3')",True,13.42,10.37,1.1925779057955284,,0.7067990291204431,0.6550386421839942,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,36,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-17,"('CCRO3', 'ECOR3')",True,13.24,10.33,1.1925779057955284,,0.5701038438839507,0.656033393669827,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,37,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-18,"('CCRO3', 'ECOR3')",True,13.42,10.48,1.1925779057955284,,0.5619087345494638,0.6569235643402249,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,38,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-19,"('CCRO3', 'ECOR3')",True,13.44,10.5,1.1925779057955284,,0.55133938227182,0.6574997435844834,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,39,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-21,"('CCRO3', 'ECOR3')",True,13.91,10.89,1.1925779057955284,,0.5373963960044232,0.6583445687067795,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,40,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-24,"('CCRO3', 'ECOR3')",True,13.66,10.8,1.1925779057955284,,0.3924747725429647,0.6585850005433505,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,41,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-25,"('CCRO3', 'ECOR3')",True,13.37,10.51,1.1925779057955284,,0.4532558755057998,0.6587533745128462,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,42,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-26,"('CCRO3', 'ECOR3')",True,13.31,10.53,1.1925779057955284,,0.3636667165700711,0.6579269724257468,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,43,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-27,"('CCRO3', 'ECOR3')",close,13.15,10.6,1.1925779057955284,1.237477988311964,0.11354525428518336,0.655359717782441,0.4243235185641486,1.0180511495164382,11.19,8.42,2019-04-24,0.21216175928207676,425.1721656012769,6.0,44,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-04-24,"('ECOR3', 'CCRO3')",True,8.42,11.19,0.7826520361720091,,-0.8167677472169128,0.34374634081815203,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,0,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-04-25,"('ECOR3', 'CCRO3')",True,8.45,11.18,0.7826520361720091,,-0.7773714640155536,0.34603116124444544,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,1,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-04-26,"('ECOR3', 'CCRO3')",True,8.46,11.34,0.7826520361720091,,-0.8900118891220536,0.34962716151374335,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,2,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-04-29,"('ECOR3', 'CCRO3')",True,8.25,10.93,0.7826520361720091,,-0.7775400738248734,0.35260802853586604,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,3,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-04-30,"('ECOR3', 'CCRO3')",True,8.11,11.06,0.7826520361720091,,-1.0156517212460354,0.35810092579893205,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,4,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-02,"('ECOR3', 'CCRO3')",True,8.05,11.19,0.7826520361720091,,-1.1714014141398685,0.36566180199506737,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,5,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-03,"('ECOR3', 'CCRO3')",True,8.25,11.33,0.7826520361720091,,-1.0760977901437734,0.3717483071346935,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,6,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-06,"('ECOR3', 'CCRO3')",True,8.54,11.63,0.7826520361720091,,-1.0147202552315555,0.37700441258234846,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,7,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-07,"('ECOR3', 'CCRO3')",True,8.28,11.54,0.7826520361720091,,-1.1978740274608999,0.38450259028958145,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,8,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-08,"('ECOR3', 'CCRO3')",True,8.35,11.79,0.7826520361720091,,-1.3133185771057327,0.3933911701967757,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,9,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-09,"('ECOR3', 'CCRO3')",True,8.53,11.75,0.7826520361720091,,-1.0954801545237363,0.3994453682703133,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,10,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-10,"('ECOR3', 'CCRO3')",True,8.7,11.98,0.7826520361720091,,-1.0938445795474454,0.40507703509524756,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,11,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-13,"('ECOR3', 'CCRO3')",True,8.33,11.77,0.7826520361720091,,-1.2931862977485107,0.4127885592512712,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,12,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-14,"('ECOR3', 'CCRO3')",True,8.38,11.85,0.7826520361720091,,-1.2950652300334085,0.4205273444565419,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,13,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-15,"('ECOR3', 'CCRO3')",True,8.27,11.68,0.7826520361720091,,-1.266695547469224,0.4276982675353442,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,14,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-16,"('ECOR3', 'CCRO3')",True,8.25,11.55,0.7826520361720091,,-1.1796101657097502,0.4332604696017292,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,15,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-17,"('ECOR3', 'CCRO3')",True,8.27,11.41,0.7826520361720091,,-1.046436565635771,0.43759262036820734,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,16,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-20,"('ECOR3', 'CCRO3')",True,8.44,11.76,0.7826520361720091,,-1.133356996937673,0.44275912260749223,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,17,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-21,"('ECOR3', 'CCRO3')",True,8.79,12.27,0.7826520361720091,,-1.158421024086108,0.4485433253889026,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,18,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-22,"('ECOR3', 'CCRO3')",True,8.58,12.05,0.7826520361720091,,-1.1952500310919252,0.4547085978257457,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,19,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-23,"('ECOR3', 'CCRO3')",True,8.65,12.03,0.7826520361720091,,-1.1049627208188397,0.45903078037930495,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,20,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-24,"('ECOR3', 'CCRO3')",True,8.64,12.27,0.7826520361720091,,-1.285600680559286,0.4658886581603309,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,21,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-27,"('ECOR3', 'CCRO3')",True,9.08,12.6,0.7826520361720091,,-1.0826352610173817,0.4705737941251354,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,22,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-28,"('ECOR3', 'CCRO3')",True,9.03,12.6,0.7826520361720091,,-1.1225452503491837,0.47573753528060514,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,23,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-29,"('ECOR3', 'CCRO3')",True,9.05,12.57,0.7826520361720091,,-1.072086618738819,0.4794210339822648,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,24,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-30,"('ECOR3', 'CCRO3')",True,9.36,12.65,0.7826520361720091,,-0.8147870439081242,0.4810909215353019,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,25,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-05-31,"('ECOR3', 'CCRO3')",True,9.46,12.81,0.7826520361720091,,-0.8250305001179932,0.48297323084412,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,26,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-03,"('ECOR3', 'CCRO3')",True,9.44,12.61,0.7826520361720091,,-0.6934177224956315,0.48398292445168806,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,27,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-04,"('ECOR3', 'CCRO3')",True,9.48,12.64,0.7826520361720091,,-0.6693212437212193,0.48568583526049947,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,28,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-05,"('ECOR3', 'CCRO3')",True,9.46,12.51,0.7826520361720091,,-0.5901737607439834,0.4866693072591304,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,29,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-06,"('ECOR3', 'CCRO3')",True,9.63,12.63,0.7826520361720091,,-0.5026002259135645,0.4867449071751953,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,30,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-07,"('ECOR3', 'CCRO3')",True,9.65,13.05,0.7826520361720091,,-0.7769460308744058,0.48896835717253784,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,31,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-10,"('ECOR3', 'CCRO3')",True,9.61,13.14,0.7826520361720091,,-0.8711652699511117,0.49195157639527004,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,32,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-11,"('ECOR3', 'CCRO3')",True,9.88,13.62,0.7826520361720091,,-0.9306442559597947,0.4954156291434764,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,33,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-12,"('ECOR3', 'CCRO3')",True,9.89,13.5,0.7826520361720091,,-0.8235558425523113,0.4981018079276039,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,34,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-13,"('ECOR3', 'CCRO3')",True,10.21,13.59,0.7826520361720091,,-0.5595085228986214,0.49933231728841765,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,35,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-14,"('ECOR3', 'CCRO3')",True,10.37,13.42,0.7826520361720091,,-0.2753876392277341,0.4996245407512622,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,36,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-17,"('ECOR3', 'CCRO3')",True,10.33,13.24,0.7826520361720091,,-0.18539118604189575,0.49957827991080705,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,37,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-06-18,"('ECOR3', 'CCRO3')",close,10.48,13.42,0.7826520361720091,0.7049626140235352,-0.16018428622098213,0.4996596269455705,0.34374634081815203,-0.8167677472169128,8.42,11.19,2019-04-24,0.1718731704090708,344.4338334997883,6.0,38,0.9661125846735574,0.8229557351837617,-0.031215941779263123
2019-01-28,"('BRML3', 'MULT3')",True,13.36,23.57,0.5999949133265574,,0.6991621110092474,0.32295285281614095,0.32295285281614095,0.6991621110092474,13.36,23.57,2019-01-28,0.1614764264080729,323.5987585217732,6.0,0,0.9662590889392066,0.8229557351837617,-0.020119481248277393
2019-01-29,"('BRML3', 'MULT3')",True,13.52,23.84,0.5999949133265574,,0.6797052213928421,0.3253033727698911,0.32295285281614095,0.6991621110092474,13.36,23.57,2019-01-28,0.1614764264080729,323.5987585217732,6.0,1,0.9662590889392066,0.8229557351837617,-0.020119481248277393
2019-01-30,"('BRML3', 'MULT3')",True,13.52,24.17,0.5999949133265574,,0.46029462457731185,0.3242769461599548,0.32295285281614095,0.6991621110092474,13.36,23.57,2019-01-28,0.1614764264080729,323.5987585217732,6.0,2,0.9662590889392066,0.8229557351837617,-0.020119481248277393
2019-01-31,"('BRML3', 'MULT3')",True,13.57,24.48,0.5999949133265574,,0.30695564290326516,0.323522820830483,0.32295285281614095,0.6991621110092474,13.36,23.57,2019-01-28,0.1614764264080729,323.5987585217732,6.0,3,0.9662590889392066,0.8229557351837617,-0.020119481248277393
2019-02-01,"('BRML3', 'MULT3')",close,13.34,24.56,0.5999949133265574,VAR CLOSE,0.019771935801930596,0.321958285281245,0.32295285281614095,0.6991621110092474,13.36,23.57,2019-01-28,0.1614764264080729,323.5987585217732,6.0,4,0.9662590889392066,0.8229557351837617,-0.020119481248277393
2019-04-29,"('BRML3', 'MULT3')",True,11.56,22.71,0.6097822121680082,,-0.6536150707470032,0.2990573530876385,0.2990573530876385,-0.6536150707470032,11.56,22.71,2019-04-29,0.14952867654382054,299.6554677938137,5.0,0,0.9800720136595977,0.8229557351837617,-0.020999335083279835
2019-04-30,"('BRML3', 'MULT3')",True,11.52,22.53,0.6097822121680082,,-0.5797856670308459,0.3012283149532353,0.2990573530876385,-0.6536150707470032,11.56,22.71,2019-04-29,0.14952867654382054,299.6554677938137,5.0,1,0.9800720136595977,0.8229557351837617,-0.020999335083279835
2019-05-02,"('BRML3', 'MULT3')",True,11.43,21.92,0.6097822121680082,,-0.29720589723973667,0.3016395508094685,0.2990573530876385,-0.6536150707470032,11.56,22.71,2019-04-29,0.14952867654382054,299.6554677938137,5.0,2,0.9800720136595977,0.8229557351837617,-0.020999335083279835
2019-05-03,"('BRML3', 'MULT3')",True,11.93,22.73,0.6097822121680082,,-0.2888041040101079,0.30159210263593345,0.2990573530876385,-0.6536150707470032,11.56,22.71,2019-04-29,0.14952867654382054,299.6554677938137,5.0,3,0.9800720136595977,0.8229557351837617,-0.020999335083279835
