date,pair,status,price_fst_stock,price_scnd_stock,beta_open,beta_close,last_residual,std_residual,std_open_residual,residual_open,open_price_first_stock,open_price_scnd_stock,open_date,close_limit,stop_limit,halflife,days_open
2019-07-03,"('AZUL4', 'GOLL4')",True,44.16,35.57,0.9855773774630655,,-2.815318292158267,1.262733944577033,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,0
2019-07-04,"('AZUL4', 'GOLL4')",True,46.75,38.17,0.9855773774630655,,-2.700922488363169,1.2740439753027981,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,1
2019-07-05,"('AZUL4', 'GOLL4')",True,48.45,40.55,0.9855773774630655,,-3.214118654541963,1.290513694056552,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,2
2019-07-08,"('AZUL4', 'GOLL4')",True,48.73,41.06,0.9855773774630655,,-3.299682509548852,1.3070966820283838,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,3
2019-07-10,"('AZUL4', 'GOLL4')",True,49.99,40.88,0.9855773774630655,,-1.7881486119258057,1.3102757263706513,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,4
2019-07-11,"('AZUL4', 'GOLL4')",True,49.47,40.52,0.9855773774630655,,-1.8845504820995203,1.3140430799204137,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,5
2019-07-12,"('AZUL4', 'GOLL4')",close,49.09,39.25,0.9855773774630655,0.9592541114327797,-0.9977073481708061,1.3123556791907842,1.262733944577033,-2.815318292158267,44.16,35.57,2019-07-03,0.6313669722885453,3.5254678891540947,5.0,6
2019-08-07,"('AZUL4', 'GOLL4')",True,53.12,39.64,0.9475127791903617,,2.719124788642624,1.2589468380277151,1.2589468380277151,2.719124788642624,53.12,39.64,2019-08-07,0.6294734190138571,3.51789367605543,5.0,0
2019-08-08,"('AZUL4', 'GOLL4')",close,54.55,40.13,0.9475127791903617,0.9498649810930113,3.6221133297478474,1.2718345942031488,1.2589468380277151,2.719124788642624,53.12,39.64,2019-08-07,0.6294734190138571,3.51789367605543,5.0,1
2019-08-09,"('AZUL4', 'GOLL4')",True,55.47,40.71,0.9527227103794115,,3.919138601388788,1.2908169407388679,1.2908169407388679,3.919138601388788,55.47,40.71,2019-08-09,0.6454084703694263,3.581633881477728,5.0,0
2019-08-12,"('AZUL4', 'GOLL4')",close,54.3,37.78,0.9527227103794115,0.956019987758826,5.4643578182660235,1.3308447402236692,1.2908169407388679,3.919138601388788,55.47,40.71,2019-08-09,0.6454084703694263,3.581633881477728,5.0,1
2019-08-13,"('AZUL4', 'GOLL4')",True,53.55,38.24,0.9583353741311922,,4.216165982692857,1.3515067538317609,1.3515067538317609,4.216165982692857,53.55,38.24,2019-08-13,0.6757533769159094,3.7030135076635506,5.0,0
2019-08-14,"('AZUL4', 'GOLL4')",True,50.97,36.53,0.9583353741311922,,3.238026653150442,1.361100749979498,1.3515067538317609,4.216165982692857,53.55,38.24,2019-08-13,0.6757533769159094,3.7030135076635506,5.0,1
2019-08-15,"('AZUL4', 'GOLL4')",True,50.56,35.84,0.9583353741311922,,3.4540156280389667,1.3717374932302364,1.3515067538317609,4.216165982692857,53.55,38.24,2019-08-13,0.6757533769159094,3.7030135076635506,5.0,2
2019-08-16,"('AZUL4', 'GOLL4')",close,50.47,35.11,0.9583353741311922,0.9622785278259325,4.025376527286596,1.3909427795424938,1.3515067538317609,4.216165982692857,53.55,38.24,2019-08-13,0.6757533769159094,3.7030135076635506,5.0,3
2019-08-19,"('AZUL4', 'GOLL4')",True,49.83,35.03,0.9630534924070554,,3.4313694723388863,1.4008060146866843,1.4008060146866843,3.4313694723388863,49.83,35.03,2019-08-19,0.7004030073433463,3.8016120293733726,5.0,0
2019-08-20,"('AZUL4', 'GOLL4')",True,49.68,35.53,0.9630534924070554,,2.772675982316777,1.409519386100158,1.4008060146866843,3.4313694723388863,49.83,35.03,2019-08-19,0.7004030073433463,3.8016120293733726,5.0,1
2019-08-21,"('AZUL4', 'GOLL4')",close,50.85,35.31,0.9630534924070554,0.9655945297459358,4.115252860296522,1.4304617323377549,1.4008060146866843,3.4313694723388863,49.83,35.03,2019-08-19,0.7004030073433463,3.8016120293733726,5.0,2
2019-08-22,"('AZUL4', 'GOLL4')",True,48.94,33.52,0.9667238051664957,,3.902569587678954,1.4493079161777007,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,0
2019-08-23,"('AZUL4', 'GOLL4')",True,47.3,33.52,0.9667238051664957,,2.244547623041541,1.4557324592253764,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,1
2019-08-26,"('AZUL4', 'GOLL4')",True,46.0,32.51,0.9667238051664957,,1.9080096094459549,1.4602723723469337,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,2
2019-08-27,"('AZUL4', 'GOLL4')",True,45.98,32.94,0.9667238051664957,,1.460164308497383,1.4631988389668766,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,3
2019-08-28,"('AZUL4', 'GOLL4')",True,46.54,32.44,0.9667238051664957,,2.486140128455247,1.4716481151770942,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,4
2019-08-29,"('AZUL4', 'GOLL4')",True,48.55,33.88,0.9667238051664957,,3.073117909006342,1.484476182507118,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,5
2019-08-30,"('AZUL4', 'GOLL4')",close,47.1,33.32,0.9667238051664957,0.9725129116937874,2.148846957963457,1.490610508967687,1.4493079161777007,3.902569587678954,48.94,33.52,2019-08-22,0.7246539580888429,3.898615832355394,5.0,6
2019-09-04,"('AZUL4', 'GOLL4')",True,47.11,32.12,0.9738574748643888,,3.2714952415147565,1.5202115374105982,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,0
2019-09-05,"('AZUL4', 'GOLL4')",True,49.22,34.13,0.9738574748643888,,3.3965556804025283,1.5349172523329924,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,1
2019-09-06,"('AZUL4', 'GOLL4')",True,49.35,34.18,0.9738574748643888,,3.4485994847974553,1.5503345513967992,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,2
2019-09-09,"('AZUL4', 'GOLL4')",True,48.39,32.82,0.9738574748643888,,3.7913406374875223,1.5678449092674693,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,3
2019-09-10,"('AZUL4', 'GOLL4')",True,48.15,32.82,0.9738574748643888,,3.5279262720150086,1.582689456668169,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,4
2019-09-11,"('AZUL4', 'GOLL4')",True,49.39,34.45,0.9738574748643888,,3.1470304148191843,1.594866064250215,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,5
2019-09-12,"('AZUL4', 'GOLL4')",close,52.05,35.88,0.9738574748643888,0.9827511655139362,4.359208250092166,1.6186399249163206,1.5202115374105982,3.2714952415147565,47.11,32.12,2019-09-04,0.7601057687052925,4.04042307482119,6.0,6
2019-09-18,"('AZUL4', 'GOLL4')",True,49.2,33.76,0.9906277266394226,,3.480676005219607,1.6767337241516918,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,0
2019-09-19,"('AZUL4', 'GOLL4')",True,49.28,34.23,0.9906277266394226,,3.0687533531917737,1.687944494364612,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,1
2019-09-20,"('AZUL4', 'GOLL4')",True,48.73,33.33,0.9906277266394226,,3.386748225613964,1.701519475490184,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,2
2019-09-23,"('AZUL4', 'GOLL4')",True,48.13,32.7,0.9906277266394226,,3.3885723914201407,1.7147297111131976,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,3
2019-09-24,"('AZUL4', 'GOLL4')",True,47.28,32.52,0.9906277266394226,,2.6966230127563335,1.7217800190959904,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,4
2019-09-25,"('AZUL4', 'GOLL4')",True,48.5,33.62,0.9906277266394226,,2.7913374418922388,1.7287359424854918,1.6767337241516918,3.480676005219607,49.2,33.76,2019-09-18,0.8383668620758439,4.353467448303382,7.0,5
