date,pair,status,price_fst_stock,price_scnd_stock,beta_open,beta_close,last_residual,std_residual,std_open_residual,residual_open,open_price_first_stock,open_price_scnd_stock,open_date,close_limit,stop_limit,halflife,days_open,correlation,correlation_limit,var_limit
2019-07-03,"('BRML3', 'MULT3')",True,13.44,26.33,0.5740546546064251,,-0.710531653903189,0.3304782943869453,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,0,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-07-04,"('BRML3', 'MULT3')",True,13.67,26.5,0.5740546546064251,,-0.5662078239966934,0.3324423072325655,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,1,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-07-05,"('BRML3', 'MULT3')",True,13.96,26.67,0.5740546546064251,,-0.36712446032522195,0.33297037939224466,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,2,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-07-08,"('BRML3', 'MULT3')",True,14.03,27.07,0.5740546546064251,,-0.5160955458236707,0.33410692738105163,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,3,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-07-10,"('BRML3', 'MULT3')",True,14.58,27.94,0.5740546546064251,,-0.45105088257221304,0.3351176281026921,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,4,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-07-11,"('BRML3', 'MULT3')",close,14.08,27.42,0.5740546546064251,VAR CLOSE,-0.6368246793877166,0.3373384425127506,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.1652391471934434,331.13925097571916,6.0,5,0.9757816471480133,0.9482272246329213,-0.015924288790660768
2019-08-09,"('BRML3', 'MULT3')",True,15.04,26.48,0.5590652625266044,,0.9175223907765719,0.34959001352747543,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,0,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-12,"('BRML3', 'MULT3')",True,14.85,26.44,0.5590652625266044,,0.741227900705022,0.35121049952298605,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,1,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-13,"('BRML3', 'MULT3')",True,14.85,26.7,0.5590652625266044,,0.5883826740654161,0.3523899054421277,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,2,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-14,"('BRML3', 'MULT3')",True,14.46,26.04,0.5590652625266044,,0.5621587738813965,0.3540441260860801,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,3,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-15,"('BRML3', 'MULT3')",True,14.31,25.48,0.5590652625266044,,0.7199678428501493,0.35679357524428545,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,4,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-16,"('BRML3', 'MULT3')",True,14.28,25.44,0.5590652625266044,,0.7061522975028449,0.359492350411694,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,5,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-08-19,"('BRML3', 'MULT3')",close,13.97,25.54,0.5590652625266044,VAR CLOSE,0.3373456454816992,0.35981472604583875,0.34959001352747543,0.9175223907765719,15.04,26.48,2019-08-09,0.17479500676374946,350.28919355453036,7.0,6,0.9759215389464797,0.9482272246329213,-0.015099732044953074
2019-06-28,"('MULT3', 'BRML3')",True,26.26,13.52,1.6477942774065493,,1.2674793352549152,0.5465349785854736,0.5465349785854736,1.2674793352549152,26.26,13.52,2019-06-28,0.2732674892927103,547.6280485426446,6.0,0,0.9769969253236834,0.9482272246329213,-0.01616595207086069
2019-07-01,"('MULT3', 'BRML3')",True,25.62,13.32,1.6477942774065493,,0.9472979800916477,0.549337521463032,0.5465349785854736,1.2674793352549152,26.26,13.52,2019-06-28,0.2732674892927103,547.6280485426446,6.0,1,0.9769969253236834,0.9482272246329213,-0.01616595207086069
