,date,pair,status,price_fst_stock,price_scnd_stock,beta_open,beta_close,last_residual,std_residual,std_open_residual,residual_open,open_price_first_stock,open_price_scnd_stock,open_date,close_limit,stop_limit,halflife,days_open
39,2019-09-03,"('AZUL4', 'GOLL4')",True,45.96,31.67,0.9667238051664953,,2.5803913345010656,1.5067221373127655,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,8
40,2019-09-04,"('AZUL4', 'GOLL4')",True,47.11,32.12,0.9667238051664953,,3.2714952415147565,1.5202115374105982,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,9
41,2019-09-05,"('AZUL4', 'GOLL4')",True,49.22,34.13,0.9667238051664953,,3.3965556804025283,1.5349172523329924,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,10
42,2019-09-06,"('AZUL4', 'GOLL4')",True,49.35,34.18,0.9667238051664953,,3.4485994847974553,1.5503345513967992,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,11
43,2019-09-09,"('AZUL4', 'GOLL4')",True,48.39,32.82,0.9667238051664953,,3.7913406374875223,1.5678449092674693,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,12
44,2019-09-10,"('AZUL4', 'GOLL4')",True,48.15,32.82,0.9667238051664953,,3.5279262720150086,1.582689456668169,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,13
45,2019-09-11,"('AZUL4', 'GOLL4')",True,49.39,34.45,0.9667238051664953,,3.1470304148191843,1.594866064250215,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,14
46,2019-09-12,"('AZUL4', 'GOLL4')",close,52.05,35.88,0.9667238051664953,0.9827511655139362,4.359208250092166,1.6186399249163206,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.07246539580889741,3.898615832355414,5.0,15
0,2019-07-03,"('GOLL4', 'AZUL4')",True,35.57,44.16,0.9803827611959124,,3.261263379393199,1.2594018448539155,1.2594018448539155,3.261263379393199,35.57,44.16,2019-07-03,0.0629700922427172,3.5188036897078523,5.0,0
1,2019-07-04,"('GOLL4', 'AZUL4')",True,38.17,46.75,0.9803827611959124,,3.250207334498171,1.2762912983764805,1.2594018448539155,3.261263379393199,35.57,44.16,2019-07-03,0.0629700922427172,3.5188036897078523,5.0,1
2,2019-07-05,"('GOLL4', 'AZUL4')",close,40.55,48.45,0.9803827611959124,0.98971419802387,3.8583801247286544,1.299899824472777,1.2594018448539155,3.261263379393199,35.57,44.16,2019-07-03,0.0629700922427172,3.5188036897078523,5.0,2
3,2019-08-08,"('GOLL4', 'AZUL4')",True,40.13,54.55,1.0261576795981098,,-3.2965101243291386,1.3219247846172433,1.3219247846172433,-3.2965101243291386,40.13,54.55,2019-08-08,0.06609623923088462,3.643849569234509,5.0,0
4,2019-08-09,"('GOLL4', 'AZUL4')",True,40.71,55.47,1.0261576795981098,,-3.5708755452303294,1.3374235366843739,1.3219247846172433,-3.2965101243291386,40.13,54.55,2019-08-08,0.06609623923088462,3.643849569234509,5.0,1
5,2019-08-12,"('GOLL4', 'AZUL4')",close,37.78,54.3,1.0261576795981098,1.0179433646733989,-5.184965690965399,1.3732693093471635,1.3219247846172433,-3.2965101243291386,40.13,54.55,2019-08-08,0.06609623923088462,3.643849569234509,5.0,2
6,2019-08-13,"('GOLL4', 'AZUL4')",True,38.24,53.55,1.0149367426360363,,-3.8844097616535933,1.390845687578141,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,0
7,2019-08-14,"('GOLL4', 'AZUL4')",True,36.53,50.97,1.0149367426360363,,-2.9333418781080525,1.3987388925265365,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,1
8,2019-08-15,"('GOLL4', 'AZUL4')",True,35.84,50.56,1.0149367426360363,,-3.165089278415209,1.4077802173403224,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,2
9,2019-08-16,"('GOLL4', 'AZUL4')",True,35.11,50.47,1.0149367426360363,,-3.749683956907802,1.4247478487486687,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,3
10,2019-08-19,"('GOLL4', 'AZUL4')",True,35.03,49.83,1.0149367426360363,,-3.1469841400918455,1.4334455440415645,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,4
11,2019-08-20,"('GOLL4', 'AZUL4')",True,35.53,49.68,1.0149367426360363,,-2.464041151925464,1.4406915951947534,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,5
12,2019-08-21,"('GOLL4', 'AZUL4')",close,35.31,50.85,1.0149367426360363,1.0046963591317017,-3.8065815920695627,1.4591376374000102,1.390845687578141,-3.8844097616535933,38.24,53.55,2019-08-13,0.06954228437891714,3.781691375156292,5.0,6
13,2019-08-22,"('GOLL4', 'AZUL4')",True,33.52,48.94,1.0026996220713742,,-3.633826578799308,1.476028976756363,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,0
14,2019-08-23,"('GOLL4', 'AZUL4')",True,33.52,47.3,1.0026996220713742,,-1.9685575889634492,1.4812132301885297,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,1
15,2019-08-26,"('GOLL4', 'AZUL4')",True,32.51,46.0,1.0026996220713742,,-1.6614147345986723,1.4848908307976565,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,2
16,2019-08-27,"('GOLL4', 'AZUL4')",True,32.94,45.98,1.0026996220713742,,-1.1991732620518505,1.486604465319178,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,3
17,2019-08-28,"('GOLL4', 'AZUL4')",True,32.44,46.54,1.0026996220713742,,-2.235897475300561,1.4931964110208977,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,4
18,2019-08-29,"('GOLL4', 'AZUL4')",True,33.88,48.55,1.0026996220713742,,-2.7668011759320947,1.5033768033341424,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,5
19,2019-08-30,"('GOLL4', 'AZUL4')",True,33.32,47.1,1.0026996220713742,,-1.8602414109547354,1.507321767190581,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,6
20,2019-09-02,"('GOLL4', 'AZUL4')",True,32.76,47.14,1.0026996220713742,,-2.4379136666804584,1.5147018752898551,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,7
21,2019-09-03,"('GOLL4', 'AZUL4')",True,31.67,45.96,1.0026996220713742,,-2.336511853443753,1.521705891432783,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,8
22,2019-09-04,"('GOLL4', 'AZUL4')",True,32.12,47.11,1.0026996220713742,,-2.9986579109027858,1.5334889959462346,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,9
23,2019-09-05,"('GOLL4', 'AZUL4')",True,34.13,49.22,1.0026996220713742,,-3.0408619424054564,1.545597894967913,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,10
24,2019-09-06,"('GOLL4', 'AZUL4')",True,34.18,49.35,1.0026996220713742,,-3.077436739893841,1.5578047764880758,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,11
25,2019-09-09,"('GOLL4', 'AZUL4')",True,32.82,48.39,1.0026996220713742,,-3.4529908606798614,1.5729981668688096,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,12
26,2019-09-10,"('GOLL4', 'AZUL4')",True,32.82,48.15,1.0026996220713742,,-3.183434878674781,1.585786667880983,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,13
27,2019-09-11,"('GOLL4', 'AZUL4')",True,34.45,49.39,1.0026996220713742,,-2.736477766343647,1.5952830192243994,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,14
28,2019-09-12,"('GOLL4', 'AZUL4')",True,35.88,52.05,1.0026996220713742,,-3.8423230589519832,1.6132364589666959,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,15
29,2019-09-13,"('GOLL4', 'AZUL4')",close,34.88,51.34,1.0026996220713742,0.9722386412739408,-4.081155708998253,1.6336778240167762,1.476028976756363,-3.633826578799308,33.52,48.94,2019-08-22,0.07380144883780758,3.9520579535127154,6.0,16
0,2019-10-30,"('RAIL3', 'WEGE3')",True,23.07,12.49,1.9031407983613924,,-1.9109138472915141,0.9543281941291014,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,0
1,2019-10-31,"('RAIL3', 'WEGE3')",True,22.77,12.32,1.9031407983613924,,-1.8476659777321416,0.9318599568543201,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,1
2,2019-11-01,"('RAIL3', 'WEGE3')",True,22.88,12.51,1.9031407983613924,,-2.042458597766082,0.9189617669376267,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,2
3,2019-11-04,"('RAIL3', 'WEGE3')",True,22.75,12.63,1.9031407983613924,,-2.3278871893487185,0.9229918268220959,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,3
4,2019-11-05,"('RAIL3', 'WEGE3')",True,22.94,12.92,1.9031407983613924,,-2.583980849259145,0.9326426606086413,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,4
5,2019-11-06,"('RAIL3', 'WEGE3')",True,23.53,13.13,1.9031407983613924,,-2.2927326115504627,0.9377122476522809,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,5
6,2019-11-07,"('RAIL3', 'WEGE3')",True,23.75,13.57,1.9031407983613924,,-2.7466762194324126,0.9520538034825068,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,6
7,2019-11-08,"('RAIL3', 'WEGE3')",close,23.46,13.65,1.9031407983613924,1.7305862360016502,-3.0518214885286774,0.9692185823002633,0.9543281941291014,-1.9109138472915141,23.07,12.49,2019-10-30,0.0477164097064601,2.908656388258208,20.0,7
0,2019-10-30,"('WEGE3', 'RAIL3')",True,12.49,23.07,0.4490569757784631,,1.2589578783143995,0.4635675403358498,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,0
1,2019-10-31,"('WEGE3', 'RAIL3')",True,12.32,22.77,0.4490569757784631,,1.2032514100427925,0.458527321297511,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,1
2,2019-11-01,"('WEGE3', 'RAIL3')",True,12.51,22.88,0.4490569757784631,,1.3225129390667636,0.4580325648119303,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,2
3,2019-11-04,"('WEGE3', 'RAIL3')",True,12.63,22.75,0.4490569757784631,,1.4855915020127615,0.4653268868043317,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,3
4,2019-11-05,"('WEGE3', 'RAIL3')",True,12.92,22.94,0.4490569757784631,,1.6671396303475685,0.4760663482610353,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,4
5,2019-11-06,"('WEGE3', 'RAIL3')",True,13.13,23.53,0.4490569757784631,,1.5747134815653006,0.4846183453567821,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,5
6,2019-11-07,"('WEGE3', 'RAIL3')",True,13.57,23.75,0.4490569757784631,,1.882317725083352,0.49879244360886676,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,6
7,2019-11-08,"('WEGE3', 'RAIL3')",close,13.65,23.46,0.4490569757784631,0.489192419710603,2.075820234102272,0.5153057265814472,0.4635675403358498,1.2589578783143995,12.49,23.07,2019-10-30,0.02317837701680332,1.9271350806717105,14.0,7
0,2019-07-03,"('BRML3', 'MULT3')",True,13.44,26.33,0.5740546546064251,,-0.710531653903189,0.3304782943869453,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,0
1,2019-07-04,"('BRML3', 'MULT3')",True,13.67,26.5,0.5740546546064251,,-0.5662078239966934,0.3324423072325655,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,1
2,2019-07-05,"('BRML3', 'MULT3')",True,13.96,26.67,0.5740546546064251,,-0.36712446032522195,0.33297037939224466,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,2
3,2019-07-08,"('BRML3', 'MULT3')",True,14.03,27.07,0.5740546546064251,,-0.5160955458236707,0.33410692738105163,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,3
4,2019-07-10,"('BRML3', 'MULT3')",True,14.58,27.94,0.5740546546064251,,-0.45105088257221304,0.3351176281026921,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,4
5,2019-07-11,"('BRML3', 'MULT3')",True,14.08,27.42,0.5740546546064251,,-0.6368246793877166,0.3373384425127506,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,5
6,2019-07-12,"('BRML3', 'MULT3')",True,14.03,26.83,0.5740546546064251,,-0.3463797321126485,0.3379683746487941,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,6
7,2019-07-15,"('BRML3', 'MULT3')",True,13.89,26.45,0.5740546546064251,,-0.2677566289819424,0.338232743656969,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,7
8,2019-07-16,"('BRML3', 'MULT3')",True,13.71,26.48,0.5740546546064251,,-0.45676987520129053,0.3394433649462287,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,8
9,2019-07-17,"('BRML3', 'MULT3')",True,13.88,27.32,0.5740546546064251,,-0.7443137694308604,0.34264954712472023,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,9
10,2019-07-18,"('BRML3', 'MULT3')",True,13.81,26.83,0.5740546546064251,,-0.5315803014077254,0.3434427941560479,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,10
11,2019-07-19,"('BRML3', 'MULT3')",True,13.63,26.55,0.5740546546064251,,-0.5483473942417003,0.34390870567942877,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,11
12,2019-07-22,"('BRML3', 'MULT3')",True,13.49,26.66,0.5740546546064251,,-0.7409166369796125,0.34540431594564147,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,12
13,2019-07-23,"('BRML3', 'MULT3')",True,13.38,26.2,0.5740546546064251,,-0.5871139996811756,0.34605342336813283,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,13
14,2019-07-24,"('BRML3', 'MULT3')",True,13.51,26.15,0.5740546546064251,,-0.42345573538252346,0.3469088420742635,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,14
15,2019-07-25,"('BRML3', 'MULT3')",True,13.43,25.82,0.5740546546064251,,-0.31571257286086407,0.3472416732742124,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,15
16,2019-07-26,"('BRML3', 'MULT3')",True,13.44,26.11,0.5740546546064251,,-0.46189723946806893,0.3482055389063652,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,16
17,2019-07-29,"('BRML3', 'MULT3')",True,14.07,26.65,0.5740546546064251,,-0.1331230802322665,0.3474852534201321,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,17
18,2019-07-30,"('BRML3', 'MULT3')",True,14.35,27.05,0.5740546546064251,,-0.07717592613437851,0.3469025779180457,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,18
19,2019-07-31,"('BRML3', 'MULT3')",True,14.16,26.85,0.5740546546064251,,-0.15331540630499063,0.34695917235201384,0.3304782943869453,-0.710531653903189,13.44,26.33,2019-07-03,0.016523914719318005,1.6609565887738613,6.0,19
